Tweet ID,Text,Created at,Like count,Retweet count,Reply count,User,User Location,User Followers Count
1661015313021018118,"We discussed the Finance Bill, the progress of the Hustler Fund, Kenya’s greening agenda, the Housing Fund and the country’s economic status. https://t.co/AzLs2H62nx",2023-05-23 14:24:45+00:00,372,64,0,WilliamsRuto,Kenya,5982034
1661012694961627140,"Chaired the Kenya Kwanza Parliamentary Group meeting at State House, Nairobi. https://t.co/Dc59sJTpEW",2023-05-23 14:14:21+00:00,243,41,0,WilliamsRuto,Kenya,5982034
1661012690809257984,The consistent exchange of ideas among leaders is an integral part of making sure that we deliver our commitments to the people of Kenya and actualise our Plan to move this country forward. https://t.co/b4IOd7WbEd,2023-05-23 14:14:20+00:00,1662,250,0,WilliamsRuto,Kenya,5982034
1660247997421109249,"Deputy President @rigathi, Cabinet Secretary Defence @HonAdenDuale, Governors Abdi Guyo (Isiolo) and Mohammud Ali (Marsabit) among other leaders were with us. https://t.co/KlrurC98te",2023-05-21 11:35:43+00:00,296,33,0,WilliamsRuto,Kenya,5982034
1660247994829004800,With the Faithful for an interdenominational prayer service at Isiolo Boys' High School in Isiolo County. https://t.co/6PrWj9i2Y5,2023-05-21 11:35:42+00:00,342,36,0,WilliamsRuto,Kenya,5982034
1660247992362840067,Look to the LORD and his strength; seek his face always. — 1 Chronicles 16:11 https://t.co/QMpLdxzUIG,2023-05-21 11:35:41+00:00,1087,136,0,WilliamsRuto,Kenya,5982034
1660189570963734528,"Sunday service, Isiolo Boys High School. https://t.co/NUuVaEWOF6",2023-05-21 07:43:33+00:00,780,114,0,WilliamsRuto,Kenya,5982034
1659932911053807616,"At Mwiteithia Primary School in the area, also launched a water supply project accompanied by Deputy President @rigathi, Cabinet Secretaries, Nyandarua Governor Badilisha Kiarie, MPs, among other leaders. https://t.co/tLMpoDmWE7",2023-05-20 14:43:40+00:00,257,33,0,WilliamsRuto,Kenya,5982034
1659932907702476800,"Earlier, commissioned the upgrading to bitumen standard of a 40-Kilometre road network in Engineer that will facilitate the movement of agricultural products to the market. https://t.co/1kN7umFm3b",2023-05-20 14:43:39+00:00,287,38,0,WilliamsRuto,Kenya,5982034
1659932904011472897,"In Nyandarua County, officially opened the Engineer County Hospital’s Twin Inpatient Hospital Block that will accommodate more than 120 patients; pledged to deliver more equipment to make the facility serve more people. https://t.co/AGGkQs77EM",2023-05-20 14:43:39+00:00,185,21,0,WilliamsRuto,Kenya,5982034
1659932900819607554,"The scaling up of investment in the healthcare will ensure that every Kenyan has access to adequate, quality and affordable medical care. Such a deliberate undertaking will guarantee our country skilled and healthy human capital to drive our development agenda. https://t.co/5zo4IDmqGX",2023-05-20 14:43:38+00:00,1192,153,0,WilliamsRuto,Kenya,5982034
1659875339177193472,Also delivered a school bus and commissioned the construction of the institution’s administration block. https://t.co/pCdh4Y3WGr,2023-05-20 10:54:54+00:00,335,47,0,WilliamsRuto,Kenya,5982034
1659875336371286017,"During the centenary anniversary of Limuru Girls High School, Kiambu County, in the company of Deputy President @rigathi, Kiambu Governor Kimani Wamatangi, Majority Leader @KIMANIICHUNGWAH, among other leaders. https://t.co/3GmAKWlmoz",2023-05-20 10:54:53+00:00,364,55,0,WilliamsRuto,Kenya,5982034
1659875333523341322,"We are expanding and modernising infrastructure in schools so as to boost their enrollment and enhance the quality of education. In the long run, this will empower more of our youth, hence make our country more equal and prosperous. https://t.co/a5uItiws8Z",2023-05-20 10:54:53+00:00,1301,176,0,WilliamsRuto,Kenya,5982058
1659837411445309440,"Centenary Anniversary Limuru Girls, Kiambu County. https://t.co/16Zyb07BtF",2023-05-20 08:24:11+00:00,652,102,0,WilliamsRuto,Kenya,5982058
1659541248368160771,"In Kandara, Murang’a County, celebrated the extraordinary life that Mzee Ng’ethe led. Rest In Peace. https://t.co/qhUSa7rXN4",2023-05-19 12:47:21+00:00,271,33,0,WilliamsRuto,Kenya,5982058
1659541244928720896,"David Wawerū Ng’ethe — father to Hon John Kiarie — was a respected, thoughtful and committed leader.  Our thoughts and prayers to the family and friends at this difficult moment. https://t.co/9Qgrx7adlI",2023-05-19 12:47:20+00:00,387,41,0,WilliamsRuto,Kenya,5982058
1659541242051428354,"We lay to rest a father, leader and a teacher who dedicated his life to serving people. https://t.co/rAYsCXYhjV",2023-05-19 12:47:19+00:00,1785,181,0,WilliamsRuto,Kenya,5982058
1659502852010823680,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/rFdODCUIW0",2023-05-19 10:14:46+00:00,393,60,0,WilliamsRuto,Kenya,5982058
1659498649586663426,"Funeral service of the late Hon. David Waweru Ng’ethe, Kandara, Murang’a County. https://t.co/iLvypsZEl9",2023-05-19 09:58:04+00:00,573,91,0,WilliamsRuto,Kenya,5982058
1659166020387438594,Also signed MoUs on climate change and another on skills development to facilitate collaboration in human resource capacity building. https://t.co/WqFNtyPrBs,2023-05-18 11:56:19+00:00,299,58,0,WilliamsRuto,Kenya,5982058
1659166017635995655,"Witnessed the signing of MoU on ICT, which will facilitate cooperation on cybersecurity, digitisation of government services and ICT capacity building. https://t.co/ifDzWmRrw6",2023-05-18 11:56:19+00:00,303,57,0,WilliamsRuto,Kenya,5982058
1659166014817419266,"Held fruitful engagement with Singapore Prime Minister Lee Hsien Loong at @StateHouseKenya, Nairobi. https://t.co/5s32wxds8O",2023-05-18 11:56:18+00:00,257,33,0,WilliamsRuto,Kenya,5982058
1659166011579420672,"In our bid to broaden markets for our products and services, Kenya will also explore the potential of Singapore becoming a gateway for its agricultural products to ASEAN, an economic bloc of 10 member states in South East Asia with a population of about 670 Million. https://t.co/0vr0QkFKQ2",2023-05-18 11:56:17+00:00,233,36,0,WilliamsRuto,Kenya,5982058
1659166008605589504,"Kenya invites Singapore’s private sector to invest in Kenya’s under-exploited transport, housing and logistics sectors. https://t.co/DiQXr2iSeR",2023-05-18 11:56:16+00:00,1643,260,0,WilliamsRuto,Kenya,5982058
1659134173981061120,"Kenya-Singapore Press briefing, State House, Nairobi. https://t.co/CO4b88HpNb",2023-05-18 09:49:46+00:00,879,163,0,WilliamsRuto,Kenya,5982058
1659092019531382785,"Official visit by Prime Minister of Singapore, H.E. Lee Hsien Loong, State House, Nairobi. https://t.co/IGoWisisor",2023-05-18 07:02:16+00:00,2268,323,0,WilliamsRuto,Kenya,5982058
1658842142456913920,"President of the Pan African Parliament Chief Fortune Charumbira, Chairperson of the African Union Commission @AUC_MoussaFaki, Deputy Secretary-General of the United Nations Dr Amina Mohamed, Speaker @HonAmasonKingi among other leaders, were present. https://t.co/3jiD6gdvAo",2023-05-17 14:29:21+00:00,398,56,0,WilliamsRuto,Kenya,5982058
1658842138681933830,During the Pan-African Parliament Summit on Climate Policy and Equity in South Africa. https://t.co/Xe5WSxUgpJ,2023-05-17 14:29:20+00:00,494,63,0,WilliamsRuto,Kenya,5982058
1658842135171399689,"It is time for Africa to champion a fresh, affirmative and solution-oriented perspective in climate change action plan by building its green industrial capacity. Relocating industries to the continent will strengthen its balance of trade and ease pressure on local currencies. https://t.co/j6YBX3Eyxn",2023-05-17 14:29:19+00:00,2031,363,0,WilliamsRuto,Kenya,5982058
1658775661094522881,"Pan-African Parliament Summit on Climate Policy and Equity, South Africa. https://t.co/3gslAiSQww",2023-05-17 10:05:10+00:00,838,168,0,WilliamsRuto,Kenya,5982058
1658757637750792192,"Pan-African Parliament Summit on Climate Policy and Equity, South Africa. https://t.co/rfwltxzRU1",2023-05-17 08:53:33+00:00,1413,355,0,WilliamsRuto,Kenya,5982058
1658382250222780416,"With Deputy President @rigathi held talks with Vice President of Colombia @FranciaMarquezM at @StateHouseKenya, Nairobi; agreed to explore and broaden new areas of trade, investment and partnership. https://t.co/09JqC9EOhn",2023-05-16 08:01:54+00:00,818,169,0,WilliamsRuto,Kenya,5982058
1658382246842183680,"Colombia produces an average of 12 million bags of coffee a year — one of the world’s highest. Kenya will work with this South American country to enhance its capacity in the coffee value chain, especially in increasing value addition and exports, to boost earnings. https://t.co/8pWSL7MhZZ",2023-05-16 08:01:53+00:00,4920,703,0,WilliamsRuto,Kenya,5982058
1658135116130992128,"Unveiled the East African Community (EAC) Pamoja bid for the African Cup of Nations 2027, State House, Nairobi. https://t.co/maF8WDDrOz",2023-05-15 15:39:53+00:00,336,52,0,WilliamsRuto,Kenya,5982058
1658135063085686787,Kenya has joined Uganda and Tanzania in mounting a joint bid to the Confederation of African Football for the opportunity to host the 2027 edition of the Africa Cup of Nations (AFCON). This is part of our broader Plan to harness our full potential in sports for our prosperity. https://t.co/o7xVD9rjK8,2023-05-15 15:39:40+00:00,1707,282,0,WilliamsRuto,Kenya,5982058
1658080847529140230,"AFCON 2027 EAC Pamoja bid, State House, Nairobi https://t.co/lhCJunGFtd",2023-05-15 12:04:14+00:00,1367,217,0,WilliamsRuto,Kenya,5982058
1657781684560076800,"Media Engagement, State House, Nairobi. https://t.co/OFTjVGUP2D",2023-05-14 16:15:28+00:00,990,220,0,WilliamsRuto,Kenya,5982058
1657776944963031044,"Media Engagement, State House, Nairobi. https://t.co/yH5Wyexb8n",2023-05-14 15:56:38+00:00,1620,265,0,WilliamsRuto,Kenya,5982058
1657774044530237440,Kenyan companies should take pride in nurturing football from the grassroots upwards. This will give our young boys and girls the opportunity to pursue professional football careers. https://t.co/pXknTRQszl,2023-05-14 15:45:06+00:00,429,60,0,WilliamsRuto,Kenya,5982058
1657774041720127488,"Supporting local football teams and players can unleash the commercial and social potential of football, impacting present and upcoming generations of players in a positive way. https://t.co/kemAVp6eCK",2023-05-14 15:45:06+00:00,1908,249,0,WilliamsRuto,Kenya,5982058
1657723236476502016,"I salute all mothers today for their labours of love which keeps us going and the world moving. 

We have a sacred duty to do everything possible to lighten the burden borne by mothers, to increase the love and deepen the bonds that hold the family together as the fundamental… https://t.co/5HCBApEJTN",2023-05-14 12:23:13+00:00,1130,173,0,WilliamsRuto,Kenya,5982058
1657695476852879360,"Sunday service at A.I.C Milimani Church, Nairobi. https://t.co/JrkBgPNSzc",2023-05-14 10:32:54+00:00,306,37,0,WilliamsRuto,Kenya,5982058
1657695474197905408,But they who wait for the Lord shall renew their strength; they shall mount up with wings like eagles; they shall run and not be weary; they shall walk and not faint. — Isaiah 40:31 https://t.co/cfVlgYxn5q,2023-05-14 10:32:54+00:00,1513,165,0,WilliamsRuto,Kenya,5982058
1657660423498506240,"Sunday Service, AIC Milimani, Nairobi. https://t.co/K8V2bEr55N",2023-05-14 08:13:37+00:00,378,49,0,WilliamsRuto,Kenya,5982058
1657656234361901058,"Sunday Service, AIC Milimani, Nairobi. https://t.co/1FZv3BdIHb",2023-05-14 07:56:58+00:00,498,82,0,WilliamsRuto,Kenya,5982058
1657424612651614210,This is what we need in athletics; a culture of celebrating and lifting up our own. https://t.co/wGGHZwXsWH,2023-05-13 16:36:35+00:00,1117,150,0,WilliamsRuto,Kenya,5982058
1657424466572353536,Congratulations to all the winners. The quality of competition we have witnessed is a fitting tribute to the name and legacy of Kipchoge Keino. https://t.co/roHU1Sq6dV,2023-05-13 16:36:00+00:00,1142,153,0,WilliamsRuto,Kenya,5982058
1657422678406340608,"The beauty of this event is that it gives young and emerging talents a platform to showcase their abilities, test themselves, and shine. https://t.co/mRI92l57CU",2023-05-13 16:28:54+00:00,325,52,0,WilliamsRuto,Kenya,5982058
1657422675763949568,The Absa Kip Keino Classic is the kind of vibrant platform we need in African athletics. It allows us to celebrate and lift up our own athletes. https://t.co/UYjDX0WyKj,2023-05-13 16:28:53+00:00,1483,193,0,WilliamsRuto,Kenya,5982058
1657386638723657733,"Kip Keino Classic, Kasarani Stadium, Nairobi. https://t.co/DNImCUXjMd",2023-05-13 14:05:42+00:00,636,119,0,WilliamsRuto,Kenya,5982058
1657386239513841665,"With Deputy President @rigathi, EGH, Prime Cabinet Secretary @MusaliaMudavadi, @RailaOdinga and other leaders in Njabini, Nyandarua County. https://t.co/njRTL8pfjY",2023-05-13 14:04:06+00:00,647,96,0,WilliamsRuto,Kenya,5982058
1657386236456173568,We honour her memory and treasure her legacy. May God rest her soul in everlasting peace. https://t.co/td1XyGNUoL,2023-05-13 14:04:06+00:00,512,62,0,WilliamsRuto,Kenya,5982058
1657386233595559937,"Mama Mukami Kimathi, fought a good fight for the country and family. She remains an inspiration, an example and a heroine. https://t.co/jtYlptoLNK",2023-05-13 14:04:05+00:00,179,23,0,WilliamsRuto,Kenya,5982058
1657386230412091392,"Today we lay to rest a phenomenal woman, a brave human being, a relentless fighter, a true Kenyan patriot and a pillar to the independence struggle; widow of legendary freedom fighter Dedan Kimathi. https://t.co/7ccWmsJZnQ",2023-05-13 14:04:04+00:00,1684,218,0,WilliamsRuto,Kenya,5982058
1657350984723738624,"Funeral Service for Mukami Kimathi, wife of freedom fighter Dedan Kimathi, Njambini, Nyandarua County https://t.co/WAEP3ebply",2023-05-13 11:44:01+00:00,447,72,0,WilliamsRuto,Kenya,5982058
1657323832892616705,"Funeral Service for Mukami Kimathi, wife of freedom fighter Dedan Kimathi, Njambini, Nyandarua County https://t.co/mJ7ooAuszV",2023-05-13 09:56:08+00:00,465,100,0,WilliamsRuto,Kenya,5982058
1657321494853320706,"Funeral Service for Mukami Kimathi, wife of freedom fighter Dedan Kimathi, Njambini, Nyandarua County https://t.co/eQSocoMp0A",2023-05-13 09:46:50+00:00,342,50,0,WilliamsRuto,Kenya,5982058
1657294233399869445,"Funeral Service for Mukami Kimathi, wife of freedom fighter Dedan Kimathi, Njambini, Nyandarua County https://t.co/bBqhWxtUD0",2023-05-13 07:58:30+00:00,452,77,0,WilliamsRuto,Kenya,5982058
1657288968273276928,"Funeral Service for Mukami Kimathi, wife of freedom fighter Dedan Kimathi, Njambini, Nyandarua County https://t.co/FedgAAVhGc",2023-05-13 07:37:35+00:00,658,110,0,WilliamsRuto,Kenya,5982058
1656722845865476118,"This is not just a book about politics and politicians, it is the story of a man and his life in public service, a story that is forged in the heat of Garissa Town and a deep lifelong faith in Kenya and Allah. https://t.co/IHNHS698QZ",2023-05-11 18:08:01+00:00,552,75,0,WilliamsRuto,Kenya,5982058
1656722843227258896,"For The Record is a story of faith, public service, leadership and a desire to change lives, especially in northern Kenya. It provides remarkable access to major political events and political personalities. https://t.co/AeNap8CPsK",2023-05-11 18:08:00+00:00,525,66,0,WilliamsRuto,Kenya,5982058
1656722840391938048,"The rise and implosion of Jubilee Party, the 2013 and 2017 elections and the Kenya Kwanza victory of 2022. https://t.co/jqvYQ7F28u",2023-05-11 18:08:00+00:00,369,47,0,WilliamsRuto,Kenya,5982058
1656722837502034013,"The book recounts a journey that begins in Garissa and ends at the heart of Kenya's politics covering all major political events of the last two decades, including the International Criminal Court cases,... https://t.co/vu1zIeNCsW",2023-05-11 18:07:59+00:00,393,51,0,WilliamsRuto,Kenya,5982058
1656722834633179137,My friend and comrade Aden Duale has always been a straight shooter and he lives up to the billing in his well written book - 'For The Record'. https://t.co/8OHL1zKli7,2023-05-11 18:07:58+00:00,2997,357,0,WilliamsRuto,Kenya,5982058
1656678461803741189,"Launch of The Record, A book on Politics and Betrayal by Aden Duale, Nairobi. https://t.co/rLhfQQl9l4",2023-05-11 15:11:39+00:00,1508,306,0,WilliamsRuto,Kenya,5982058
1656667965729939458,"The LAPFUND Bellevue Park Residence Project in Nairobi is one of the projects across the country that will help us deliver the 200,000 housing units a year we promised the nation. We will work with county governments and the private sector to drive this agenda forward. https://t.co/PIcnkPeMG9",2023-05-11 14:29:57+00:00,374,53,0,WilliamsRuto,Kenya,5982058
1656667961883766791,This programme is about dignifying everyday hustle and effort; creating a foundation for social mobility and enabling an improved quality of life. https://t.co/7WtqPdYJzC,2023-05-11 14:29:56+00:00,401,58,0,WilliamsRuto,Kenya,5982058
1656667958591262722,Our affordable Housing programme puts the dream of home ownership within the reach of thousands of Kenyans while providing economic opportunities for thousands of others through the construction of the homes. https://t.co/9WnknYSf3C,2023-05-11 14:29:55+00:00,1573,208,0,WilliamsRuto,Kenya,5982058
1656629965121814528,"Ground-Breaking Ceremony of Bellevue Park Residences-Affordable Housing project, Nairobi. https://t.co/5m9ai4dzVu",2023-05-11 11:58:57+00:00,834,145,0,WilliamsRuto,Kenya,5982058
1656314928054124544,"Discussed emerging business opportunities, trends and insights on investing in Kenya during the Israel Investor Roundtable Forum in Tel Aviv, Israel. https://t.co/EFIrDFsNUQ",2023-05-10 15:07:06+00:00,342,54,0,WilliamsRuto,Kenya,5982058
1656314924753092609,"We are now escalating our campaigns beyond this view to creating the suitable climate to attract quality international investments.

This will accelerate our economic growth agenda and create thousands of employment opportunities for our youth. https://t.co/NDNt4bb6UK",2023-05-10 15:07:05+00:00,358,51,0,WilliamsRuto,Kenya,5982058
1656314922014322688,It is necessary but not enough to talk about the ease of doing business in Kenya. https://t.co/iVL4LBXz9Z,2023-05-10 15:07:04+00:00,1279,171,0,WilliamsRuto,Kenya,5982058
1655957718874873856,Also laid a wreath at Theodore Herzl’s grave in Mount Herzl in memory of the Austrian Jewish journalist and playwright best known for his role in the establishment of modern Israel. https://t.co/bp3rqEJ9NE,2023-05-09 15:27:41+00:00,467,74,0,WilliamsRuto,Kenya,5982058
1655957379563900929,"Earlier on, toured the Yad Vashem — the World Holocaust Remembrance Center — and laid a wreath in the Hall of Remembrance. https://t.co/63JffxEwsS",2023-05-09 15:26:20+00:00,530,82,0,WilliamsRuto,Kenya,5982058
1655956640166813697,"We must collectively fix the climate change crisis. We are glad Israel is among the world’s leading countries in the restoration of our ecosystem. Kenya will keenly follow these steady steps in building a more sustainable future for all.

In the company of First Lady Rachel Ruto,… https://t.co/AgAEUF48Yg https://t.co/AnDCn1jTq3",2023-05-09 15:23:23+00:00,2121,303,0,WilliamsRuto,Kenya,5982058
1655896153941000198,"We reached an agreement to pursue a progressive regime that will deepen cooperation, enhance connectivity and broaden the range of Kenya’s exports that deserve to reach the Israel domestic market. https://t.co/SaadIdNVf0",2023-05-09 11:23:02+00:00,533,88,0,WilliamsRuto,Kenya,5982058
1655895591027634176,"We will seize every opportunity to eliminate any barriers to movement — anchored on a robust framework — so as to exploit our huge trade and investment potential.

Had a working lunch with Prime Minister @netanyahu at his office in Jerusalem, Israel. https://t.co/DEBkXZWeBO",2023-05-09 11:20:48+00:00,606,112,0,WilliamsRuto,Kenya,5982058
1655893028614070273,"The Kenya-Israel ties have evolved into a complex and transformational partnership. Yet, trade volumes between the two countries remain acutely low. https://t.co/aeUVjn41fe",2023-05-09 11:10:37+00:00,2033,316,0,WilliamsRuto,Kenya,5982058
1655854422889562113,"Israel’s modern farming technology will sustainably drive this hugely transformational agenda.

Met the President of Israel Isaac Herzog at his Residence in Jerusalem; agreed to expand our cooperation in trade, agriculture, security and technology. https://t.co/pjXz6mTMZ3",2023-05-09 08:37:13+00:00,593,95,0,WilliamsRuto,Kenya,5982058
1655853577460490240,"Kenya and Israel have a uniquely strong, deep and warm relationship. We are broadening this friendship — with a special focus on agriculture — to efficiently produce more to feed our people and export the surplus. https://t.co/I6kRdnziM8",2023-05-09 08:33:51+00:00,1937,279,0,WilliamsRuto,Kenya,5982058
1655594423693000704,"Kenya enjoys a solid relationship with the Netherlands. It is our intention to strengthen this relationship further, particularly through trade where we see more opportunities for horticultural products, tea and coffee, fruits, and fish.

Kenya will also work with the Netherlands… https://t.co/qpuQyBUdJd https://t.co/fhvyExj2r6",2023-05-08 15:24:04+00:00,2215,315,0,WilliamsRuto,Kenya,5982058
1655277270695591937,Kenya welcomes the talks in Jeddah between the warring factions in the Sudan facilitated by Saudi Arabia and the USA. We urge the sides to commit to making this engagement successful and a step towards ending the conflict and the destruction it has brought on Sudan and its… https://t.co/1aJEdBW7uV,2023-05-07 18:23:49+00:00,1151,187,0,WilliamsRuto,Kenya,5982058
1655227266207559680,"Later, had a tour of the Port of Rotterdam to draw insight into its efficiency of container handling. https://t.co/X4Je1gylU7",2023-05-07 15:05:07+00:00,534,77,0,WilliamsRuto,Kenya,5982058
1655225864848588802,"During a strategic dialogue on the African Climate Action Summit held at the Global Centre on Adaptation in Rotterdam, The Netherlands. @GCAdaptation https://t.co/ygTjKGu5CA",2023-05-07 14:59:33+00:00,694,115,0,WilliamsRuto,Kenya,5982058
1655225862709563393,Climate change is a global threat to all nations; it is not about who contributed to it or not. It is about the dangers it poses to generations and how we can tackle it. The time to address this challenge is now. https://t.co/S1uXDunnau,2023-05-07 14:59:32+00:00,2149,335,0,WilliamsRuto,Kenya,5982058
1654905660981559298,"In London, wooed a group of investors from the United Kingdom who have shown interest in putting their funds in agriculture, energy, water and housing sectors in Kenya. https://t.co/qgo09DvvN2",2023-05-06 17:47:10+00:00,723,91,0,WilliamsRuto,Kenya,5982058
1654905657273856001,"In the long-run, this will introduce world-class technologies and expertise, create more jobs for the youth and spur our economic growth. https://t.co/Sga9WQOalg",2023-05-06 17:47:10+00:00,695,95,0,WilliamsRuto,Kenya,5982058
1654905655021404160,"Kenya is cultivating a vibrant, predictable and stable institutional framework with irresistible incentives and guarantees that will stimulate the flow of foreign investments into the country. https://t.co/dnQum4XV14",2023-05-06 17:47:09+00:00,2321,309,0,WilliamsRuto,Kenya,5982058
1654874880175755265,"Arrived in the United Kingdom for the Royal Coronation of King Charles III at the Westminster Abbey, London. https://t.co/DPVs3uaaW5",2023-05-06 15:44:52+00:00,1027,131,0,WilliamsRuto,Kenya,5982058
1654874878045028355,Kenya treasures the cordial relations it enjoys with the United Kingdom. We believe it is through the broadening and strengthening of our relations with the international community that we can accelerate the transformation of our country. https://t.co/J6WfHPJZvp,2023-05-06 15:44:51+00:00,2976,353,0,WilliamsRuto,Kenya,5982058
1654530339321020428,"At @StateHouseKenya, Nairobi, met the Director-General of the World Trade Organisation @NOIweala ; agreed on a plan for Africa to leverage the multilateral trading system to drive our economic growth and jobs creation. https://t.co/fIfA2FIyfa",2023-05-05 16:55:47+00:00,443,69,0,WilliamsRuto,Kenya,5982058
1654530336036999168,We undertake to work closely with the World Trade Organisation to build robust capacity to enable the continent strategically position itself to explore the benefits that international markets bring. https://t.co/XrPIq2ryk3,2023-05-05 16:55:46+00:00,501,74,0,WilliamsRuto,Kenya,5982058
1654530333981671428,Open and predictable global trade has the power to industrialise and transform Africa. https://t.co/frBEBOBnpK,2023-05-05 16:55:45+00:00,2260,261,0,WilliamsRuto,Kenya,5982058
1654443077581541377,"Luncheon in honour of Chancellor of Germany, H.E Olaf Scholz, State House, Nairobi. https://t.co/miF0TCjaM0",2023-05-05 11:09:02+00:00,660,132,0,WilliamsRuto,Kenya,5982058
1654440608612663298,Expressed our commitment to working together in the expeditious implementation of the Paris Agreement by leading Kenya to join the ‘Climate Club’. Also exchanged views on the modalities of increasing capacity of our TVETs and the export of our skilled workforce to Germany. https://t.co/dueiOVe3sk,2023-05-05 10:59:13+00:00,529,84,0,WilliamsRuto,Kenya,5982058
1654440229246320643,"We commit to support German investors with incentives to engage successfully with investment opportunities in our country.

Held bilateral talks with Chancellor of Germany Olaf Scholz at State House, Nairobi. https://t.co/JuFBGalndp",2023-05-05 10:57:43+00:00,552,82,0,WilliamsRuto,Kenya,5982058
1654439697639170052,We encourage German businesses to explore and exploit the huge untapped investment opportunities in Kenya. We invite them to take advantage of our country’s geostrategic advantage and use Nairobi as the hub for their regional forays. https://t.co/b4Atb6rp1E,2023-05-05 10:55:36+00:00,1709,293,0,WilliamsRuto,Kenya,5982058
1654418160295051264,"Kenya-German Press briefing, State House, Nairobi. https://t.co/Fs6Zm9ahsi",2023-05-05 09:30:01+00:00,559,128,0,WilliamsRuto,Kenya,5982058
1654385781455060998,"We have received the saddening news of the death of Mukami Kimathi, a celebrated heroine of our nation's struggle for independence.

Mama Mukami Kimathi courageously withstood the brutality of colonial oppression, proudly wore the scars of the battle and bore the terrible losses… https://t.co/rbV2JSettT https://t.co/cxEA5r5IVG",2023-05-05 07:21:21+00:00,4487,515,0,WilliamsRuto,Kenya,5982058
1654381702406610949,"State Visit by Chancellor of Germany, H.E Olaf Scholz, State House, Nairobi. https://t.co/gaqenZ2CPu",2023-05-05 07:05:09+00:00,675,125,0,WilliamsRuto,Kenya,5982058
1654381410629877760,"State Visit by Chancellor of Germany, H.E Olaf Scholz, State House, Nairobi. https://t.co/PpoEi5vJ88",2023-05-05 07:03:59+00:00,864,138,0,WilliamsRuto,Kenya,5982058
1654116176652554242,"During a meeting with Secretary-General of the World Meteorological Organization Prof. Petteri Taalas at State House, Nairobi. https://t.co/O9TxXOHlSd",2023-05-04 13:30:03+00:00,374,74,0,WilliamsRuto,Kenya,5982058
1654116172793774082,We will ensure that the Kenya Meteorological Department is adequately supported — both technically and financially — so as to guarantee the provision of precise and superior weather forecasting that can guide our agriculture. https://t.co/DbWkzINsMq,2023-05-04 13:30:02+00:00,1670,250,0,WilliamsRuto,Kenya,5982058
1654033448544137216,"Launch of Fingo Africa by Ecobank, Nairobi. https://t.co/XQSYlkeJkO",2023-05-04 08:01:19+00:00,653,143,0,WilliamsRuto,Kenya,5982058
1653858237135896579,"We also discussed the progress made in the EAC-led Nairobi process in the Eastern DRC and the challenges. Appreciated the cooperation and collaboration between the EAC process, the Luanda process and the UN. https://t.co/vcy0EzqMTf",2023-05-03 20:25:05+00:00,414,70,0,WilliamsRuto,Kenya,5982058
1653858234363412481,"At @StateHouseKenya, Nairobi, held talks with the Secretary-General of the @UN @antonioguterres; later hosted a State Banquet dinner in his honour. https://t.co/6KgDxvLAtf",2023-05-03 20:25:04+00:00,477,75,0,WilliamsRuto,Kenya,5982058
1653858231859441666,"Kenya recognises the crucial contribution to peace-building, especially in the Horn of Africa by the United Nations. We reaffirm our readiness to host peace talks between the warring factions in Sudan for peace, stability and success of the region. https://t.co/OaK4To9zSX",2023-05-03 20:25:04+00:00,1582,245,0,WilliamsRuto,Kenya,5982058
1653837294472933377,"Official Visit by United Nations Secretary-General  António Guterres, State House, Nairobi. https://t.co/tpZWUPJ3kZ",2023-05-03 19:01:52+00:00,805,145,0,WilliamsRuto,Kenya,5982058
1653811917432188928,"Banquet dinner with UN Secretary General António Guterres, State House, Nairobi https://t.co/qrc4zVOhwn",2023-05-03 17:21:02+00:00,870,160,0,WilliamsRuto,Kenya,5982058
1653798729122447362,Kenya congratulates Ajay Banga on his appointment as @WorldBank President.  We look forward to his leadership that we hope will prioritize and fairly address challenges facing the global South. https://t.co/Dvvofnb9ez,2023-05-03 16:28:37+00:00,2326,314,0,WilliamsRuto,Kenya,5982058
1653784319624708098,"Held talks with the Managing Director of the International Monetary Fund (IMF) @KGeorgieva at the @StateHouseKenya, Nairobi. https://t.co/tcE7iPegIT",2023-05-03 15:31:22+00:00,878,149,0,WilliamsRuto,Kenya,5982058
1653783507276103683,Kenya is grateful to the financial and technical assistance extended by the International Monetary Fund (IMF) to build resilience to external shocks and ensure our sustainable and inclusive economic growth. We will keep working together with the IMF to win the war on climate… https://t.co/COh4vTPD7g https://t.co/24mGkbwARK,2023-05-03 15:28:08+00:00,1368,188,0,WilliamsRuto,Kenya,5982058
1653780988680617986,"New Financing Model for Public Universities and TVETs, State House, Nairobi. https://t.co/xhvNo8nU7e",2023-05-03 15:18:08+00:00,1125,257,0,WilliamsRuto,Kenya,5982058
1653712458626871297,We appreciate the huge investment that Japan continues to make in infrastructure and geothermal development. We also recognise its leadership in the climate agenda; Japan’s commitment of Sh6.5 trillion to climate finance for developing countries for 2021-2025 is laudable. https://t.co/fwefVG0q2x,2023-05-03 10:45:49+00:00,348,52,0,WilliamsRuto,Kenya,5982058
1653712454856105987,"Exchanged views on issues of mutual interest, including those that Kenya desires Japan to take up in its capacity as the 2023 Chair of G-7 and a non-permanent member of the UN Security Council. https://t.co/G9JRjXA2Vz",2023-05-03 10:45:48+00:00,398,55,0,WilliamsRuto,Kenya,5982058
